 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
bars 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 5.57196006502e-96 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.54375953821e-102 4.17709561955e-102 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 0.0144478482135 8.2051681611e-103 7.93399746273e-103
base 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 0.00742479346815 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
bastard 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954159934e-102 0.00905174683594 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 0.00887657711681 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.20516816575e-103 7.93399746273e-103
be 0.0207752057102 2.7915238188e-54 8.96321151393e-103 2.6939646461e-38 4.94219342341e-81 7.42735140149e-103 9.79889216017e-103 0.0143144162205 0.053587158732 1.13674662729e-102 1.47102338829e-102 8.15531735613e-103 0.0302304113226 3.65314654281e-103 0.00994532737849 3.41715088341e-103 1.27668163514e-102 1.81958609995e-81 1.06872177615e-70 0.0158679949255
bear 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 7.42479346815e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 0.00810196720371 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
bearer 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 3.30116542893e-97 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13767028657e-102 1.47065305603e-102 8.10196720371e-103 6.07632312495e-33 3.64610389206e-103 0.00989852129253 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.22237016595e-103 7.93399746273e-103
bearing 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 7.42479346815e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 0.00793399746273
beauties 8.84551654532e-37 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954171778e-102 7.42479346815e-103 9.79889215318e-103 2.18834182973e-53 1.16781413509e-91 0.0113674662729 1.61695965915e-102 8.10196720371e-103 1.51510271873e-102 6.39154733287e-69 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
beauty 2.86170970103e-52 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 0.0129609726785 4.58071483078e-91 9.79889215318e-103 0.00702135390787 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 0.00730187066912 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
beautys 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 4.09342885593e-25 7.42479591332e-103 0.00979889215446 7.02135390787e-103 0.040190369049 1.13674662729e-102 1.47048130627e-102 5.95781762046e-54 1.51510271873e-102 0.00729220778365 9.89852129253e-103 3.43181193582e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
been 1.07801423889e-67 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.30637061065e-102 7.42479346815e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 0.00364610389206 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
before 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00407523135e-102 1.29954130525e-102 7.42479346815e-103 9.79889215685e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47275079468e-102 8.12044989143e-103 1.51510271879e-102 3.64610389206e-103 0.0197970425851 3.42791694398e-103 1.27668163514e-102 1.44478482135e-102 8.22812522191e-103 0.00793399746273
beggar 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 0.00742479346815 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 1.00301968713e-88 7.93399746273e-103
beguile 1.05925626976e-102 1.22592719137e-25 8.96313927321e-103 1.00369290988e-102 5.1305093746e-56 7.42479346815e-103 9.79889215844e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10197474845e-103 1.51510271873e-102 3.64610389206e-103 0.00989852129253 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.20518258621e-103 7.93399746273e-103
beguiled 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 7.42479346815e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 0.00793399746273
behold 1.05925552278e-102 8.94078292041e-103 1.71771559333e-28 1.00369290988e-102 1.29954130525e-102 1.54448299536e-32 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271874e-102 3.64610389206e-103 0.0197970425851 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 2.2853536519e-100 7.93399746273e-103
being 1.05925552278e-102 9.92249539584e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 7.42479346815e-103 9.83849995286e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 0.00364610389206 9.89852129253e-103 0.00341715088341 0.0127668163514 1.44478482135e-102 8.2051681611e-103 9.09593404877e-28
believe 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 7.42479346815e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 0.0082051681611 7.93399746273e-103
bell 1.05925552278e-102 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954130525e-102 7.42479346815e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 3.64610389206e-103 9.89852129253e-103 3.41715088341e-103 0.0127668163514 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
beloved 1.05925552278e-102 8.94078292041e-103 9.27020436784e-76 1.00369290988e-102 1.29954130525e-102 7.42479348469e-103 9.79889215318e-103 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510275988e-102 3.65421871243e-103 0.00989852129253 3.41715088341e-103 1.27668163514e-102 1.44478482135e-102 8.20516821794e-103 7.93399746273e-103
bends 1.65744048809e-66 8.94078292041e-103 8.96313927321e-103 1.00369290988e-102 1.29954401787e-102 7.42479346815e-103 7.32799883855e-89 7.02135390787e-103 1.3396789683e-102 1.13674662729e-102 1.47048130627e-102 8.10196720371e-103 1.51510271873e-102 0.00364610389206 9.89852129253e-103 3.65456778407e-65 1.27668163514e-102 1.44478482135e-102 8.2051681611e-103 7.93399746273e-103
