 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
abhor 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 0.00540470849955 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
absence 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 0.00947875362706 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.4422875708e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
absent 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 6.67693885867e-60 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 1.92158083526e-16 2.2201726223e-102 0.00794650009785 1.11637812407e-102 4.44228719943e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
abundance 5.13510199627e-103 0.0121789302152 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33495274853e-103 9.72324256945e-103 9.57508561405e-37
abundant 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.06009285751e-102 9.47875362706e-103 2.05715546776e-102 1.6291398998e-102 8.03452143684e-103 0.010764866733 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
abysm 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 0.00803452143684 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
account 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 0.00568915490678 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
acknowledge 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 0.00972324256945 1.04609320514e-102
add 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 0.0111637812407 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
addition 5.13510199627e-103 1.21789302152e-102 1.36209059308e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.25631050569e-48 0.00567270775763 2.2201726223e-102 7.94650009785e-103 1.11637812499e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
affable 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00270902381e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 0.0111637812407 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
afford 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 0.00833374416205 9.72324256945e-103 1.04609320514e-102
afloat 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 0.00540470849955 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
after 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99860628246e-102 1.63434588271e-102 8.03800822972e-103 1.0764866733e-102 5.67270775763e-103 0.022201726223 7.94744087089e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04636564698e-102
again 0.00513510199627 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
against 5.13510199627e-103 1.21789302152e-102 4.49795183933e-62 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 1.43148970961e-29 1.99358745341e-102 0.016291398998 8.0499484073e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 0.00888457439885 8.33374416205e-103 9.72324256945e-103 3.14887322313e-77
age 7.39845339077e-73 1.21789302152e-102 1.361369374e-102 7.74560047947e-31 0.00687868321942 0.00540470849955 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.07648667331e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
ah 5.13510199627e-103 1.21789302152e-102 1.56867649304e-87 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875448454e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 0.00567270775763 1.15341990724e-44 7.94650009785e-103 1.11637812407e-102 0.00444228719942 8.33374416205e-103 9.72324256945e-103 0.0104609320514
alack 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 0.022201726223 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 0.00833374416205 9.72324256945e-103 1.04609320514e-102
alas 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 4.29936980912e-58 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 0.00444228719942 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
all 0.0103560157615 1.21789302152e-102 1.361369374e-102 5.69936106801e-103 0.0136424179967 5.40470849955e-103 7.96704264565e-79 9.47875362707e-103 1.99358745341e-102 1.62980837089e-102 2.55086025653e-90 2.0208463465e-62 0.045381662061 2.2201726223e-102 7.76048792422e-14 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
allow 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 0.00540470849955 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
almost 0.00513510199627 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
alone 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 0.00540470849955 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775764e-103 2.2201726223e-102 7.94650009785e-103 0.0111637812407 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
altered 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 0.00803452143684 1.0764866733e-102 5.67270775765e-103 2.2201726223e-102 7.94650009785e-103 4.29733680042e-39 4.44228719943e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
alters 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.69500931467e-103 6.87868321942e-103 5.40470849955e-103 0.0100160715269 1.6885953339e-88 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 3.20467108679e-99 2.2201726223e-102 2.1687031899e-82 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
although 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 0.00568915490678 1.54315123755e-36 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.07648667333e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
always 5.13510199627e-103 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.62922826762e-102 8.03452143684e-103 1.0764866733e-102 5.67433497042e-103 2.2201726223e-102 7.94982431308e-103 0.0111637812407 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
am 5.13510199627e-103 0.0121521855155 1.36136937401e-102 5.68915490678e-103 4.71028100516e-68 5.40470849955e-103 1.55900603708e-42 3.47802460251e-81 0.0313160187238 1.12273968956e-20 0.0192509379739 7.18409037141e-53 3.62822431918e-43 2.2201726223e-102 0.00822725435528 4.58052324677e-65 4.45799174435e-103 8.33744826566e-103 0.00972324256945 6.48510594776e-30
ambush 5.14150540961e-103 1.21789302152e-102 1.3615671578e-102 0.00568915490678 4.50569963425e-81 5.40470849955e-103 1.00160715269e-102 9.47875362706e-103 1.99358745341e-102 1.6291398998e-102 8.03452143684e-103 1.0764866733e-102 5.67270775763e-103 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.06306512632e-95
an 0.0154053059888 1.21789302152e-102 1.361369374e-102 5.68915490678e-103 6.87868321942e-103 5.40470849955e-103 1.00160715271e-102 9.47875362706e-103 1.99358745341e-102 1.62930339398e-102 8.03452143684e-103 8.87063896071e-09 0.00567270308311 2.2201726223e-102 7.94650009785e-103 1.11637812407e-102 4.44228719942e-103 8.33374416205e-103 9.72324256945e-103 1.04609320514e-102
and 0.0102702039925 0.0279203533311 5.89302405822e-85 0.00750308540647 1.70249709948e-69 5.40470849955e-103 1.00317774813e-102 0.0835466797933 0.0322020640328 7.76339278659e-44 7.03830911835e-98 0.101240468952 6.57116658845e-44 1.04577631684e-21 7.94650009791e-103 1.12029255755e-102 0.0849476788717 8.34535369093e-103 0.00972324256945 0.0986679710342
