 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
abide 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 2.75886484585e-102 2.02646347709e-102 0.00989934107126 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
about 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 2.75886484585e-102 2.02646347709e-102 0.00989934107126 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
absence 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33905371982e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 0.0107518916367 1.85154314582e-102 2.75886484585e-102 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
absent 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 6.68877155482e-54 1.49685593769e-102 1.42739438686e-102 0.0345469098652 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 0.0275888015569 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 7.53923538936e-39 3.01457104058e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 1.49711030659e-58
abundance 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 2.76037028848e-63 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 0.0183599585982 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
action 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 0.0142739438686 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85458415654e-102 1.81950769418e-61 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.54502443674e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 0.0139797060213 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 0.0228048896807
active 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 2.75886484585e-102 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 0.0183599585982 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
added 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 2.75886484585e-102 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 0.0230195520062 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
addition 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 1.08245198239e-102 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.47382353085e-88 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 1.85154314582e-102 2.75886484585e-102 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.5541643669e-102 2.30195520062e-102 0.0139797060213 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
admit 4.03522186298e-102 1.46402407419e-102 1.20427078992e-102 1.90965657958e-102 1.40882733137e-102 9.77773906501e-103 0.0108245198239 1.33731928851e-102 7.22766761426e-103 2.94150462049e-102 1.49236781233e-102 3.02264605027e-102 1.47818724895e-102 3.11675066855e-102 3.12908536761e-102 1.49685593769e-102 1.42739438686e-102 3.45471015783e-102 9.35278822837e-103 3.23871014037e-102 3.19589415711e-102 1.07518916367e-102 2.22551682215e-88 2.75886484585e-102 2.02646347709e-102 9.89934107126e-103 1.73912970102e-102 1.67545553921e-102 2.5450241016e-102 1.83599585982e-102 4.29220828144e-102 2.47774375505e-102 1.55416436689e-102 2.30195520062e-102 1.39797060213e-102 1.36979556039e-102 1.46668704974e-102 3.13039186926e-102 2.2453098086e-102 2.28048896807e-102
