 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
above 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 0.00708522804555 1.53070949803e-102 8.31403616747e-103 1.21842195917e-102 1.09229365951e-102 2.11606739692e-74 8.03529667692e-103 1.1633293373e-102 9.88826703523e-103 6.44670184071e-103 1.13584119151e-102 6.05562744526e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
absence 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.09058011345e-103 0.0153070949803 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.05552922442e-103 7.17696686562e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.6109189137e-103
absent 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 0.00746275587725 8.03083203349e-103 1.1633293373e-102 9.91973029877e-103 6.44670184071e-103 1.13584119151e-102 5.84283013208e-23 7.1631480583e-103 5.98824183888e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
account 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 0.00746275587725 8.0308320335e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.05552922442e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
accuse 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.23159223893e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.06480961901e-103 7.1631480583e-103 0.00598295578451 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
achieve 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.14763963699e-102 6.05552922442e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 0.0084113835636 6.61090008852e-103
acquainted 6.88522191936e-103 1.14963272222e-102 0.00917741690973 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.05552922442e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
act 6.88783833142e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 0.011633293373 9.8841215324e-103 3.82057964847e-48 1.13584119151e-102 6.08621414491e-103 7.1631480583e-103 6.12785136339e-103 1.65799316092e-32 8.4113835636e-103 6.61090008852e-103
actor 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 0.00746275587725 8.03083205678e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.05552922442e-103 7.16314805832e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
admitted 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 0.0113584119151 6.05552922442e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
advantage 0.00688522191936 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.05552922442e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
after 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 2.252477683e-67 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 0.00605552922442 7.1631480583e-103 8.02015662388e-44 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
against 1.36479564906e-48 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 0.0151837044565 1.21842408828e-102 0.0109229365951 1.9300074365e-83 8.03083203349e-103 1.1633293373e-102 1.62482173849e-32 6.44670184071e-103 1.13584119151e-102 0.00609919565152 7.1631480583e-103 0.00697017776699 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
age 7.16698791835e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 8.30716896679e-103 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412260401e-103 0.00644670184071 1.13584119151e-102 6.05552922807e-103 7.1631480583e-103 5.98295578451e-103 5.79712649704e-103 8.4113835636e-103 6.61386909201e-103
ah 6.88522191936e-103 1.14963272222e-102 9.17741690973e-103 7.08522804555e-103 1.53070949803e-102 0.00830716351432 1.21842195917e-102 1.09229365951e-102 7.46275587725e-103 8.03083203349e-103 1.1633293373e-102 9.88412152783e-103 6.44670184071e-103 1.13584119151e-102 6.05552929413e-103 7.1631480583e-103 0.00598295971147 5.79712649704e-103 8.4113835636e-103 6.61090008852e-103
