 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
above 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 9.05165927707e-93 2.03495862892e-102 1.931887504e-102 2.85921408213e-71 2.17671717643e-102 2.3991405949e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.2472120273e-13 8.60341527803e-103 2.99558589029e-102 1.8747616837e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 0.0229085199677
absence 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 0.00634614049469 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
absent 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 4.02091364867e-22 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 1.54570036123e-67 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 0.0229324334145 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
account 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 0.0111555272019 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
accuse 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 0.0180100999789 2.29085199679e-102
achieve 3.22574853849e-102 1.4760498651e-102 0.00627193855459 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
acquainted 0.0322574853849 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
act 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 0.0143047513465 2.25742930008e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.59644296794e-27 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80223111054e-102 2.29085199679e-102
actor 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 0.0332826625228 1.64554705402e-102 6.34614049469e-103 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
admitted 3.22574853849e-102 1.4760498651e-102 6.27193855459e-103 6.95226427434e-103 1.43047513465e-102 2.24996679529e-102 4.21255696606e-102 3.69388831351e-102 2.39458863538e-102 2.03495862892e-102 1.931887504e-102 3.43328085826e-102 2.17671717643e-102 2.39914059121e-102 2.08183408772e-102 1.79370816884e-102 2.2297302083e-102 1.13770128851e-102 2.8169537565e-102 1.11555272019e-102 1.15639417054e-102 8.60341527803e-103 2.99558589029e-102 1.86654771239e-102 2.8979573708e-102 3.32826625228e-102 1.64554705402e-102 0.00634614049469 2.17987460116e-102 2.41790152441e-102 8.88422124283e-103 1.07640394409e-102 2.70114853492e-102 1.72395494717e-102 1.92212101213e-102 2.29324334145e-102 1.78539599289e-102 2.19194489118e-102 1.80100999789e-102 2.29085199679e-102
