 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
abhor 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 3.30041418168e-65 1.75425667913e-102 1.80701512127e-102 6.07095053399e-33 2.27294985444e-102 1.70449390106e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36336302643e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 0.0256568038138 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400114e-102 1.43429422055e-102 1.86753111499e-102
abundance 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 8.63526181627e-72 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 0.0143429422055 1.86753111499e-102
abuse 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 0.00768532083032 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
abuses 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 0.0156745453372 1.75425667913e-102 1.80701512127e-102 2.07262710999e-102 2.27294985444e-102 8.57657230927e-75 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 4.66018364108e-42 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 8.15388197629e-58 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.45043756878e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
acceptable 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 0.00462100370845 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 4.60343556482e-102 1.43429422055e-102 1.86753111499e-102
account 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.51016781643e-28 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 0.0384583675854 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
accumulate 0.00950628338 3.45094677715e-102 2.11884016812e-102 2.70545772741e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 1.41815542236e-89 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
acquaintance 9.50628338e-103 7.64511934683e-60 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 0.0416377498023 1.03118268175e-102 0.0298180116004 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.9244608844e-102 3.84585834307e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437445e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
add 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 0.0247703537359 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 4.05218096528e-58 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 1.23162786838e-51 9.00612159506e-10 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 0.0137164857702 1.86753111499e-102
adders 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 0.0192619735172 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
addeth 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 9.98181155414e-93 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.22589235678e-44 1.53392825144e-102 0.0331600400113 1.43429422055e-102 1.86753111499e-102
adding 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 0.00462100370845 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.16018907207e-75 1.53392825144e-102 8.14598376585e-100 1.43429422055e-102 1.86753111499e-102
admired 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.9009447258e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 7.68532083032e-103 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 0.0162004631414 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
adoting 9.50628338e-103 3.45094677715e-102 2.11884016812e-102 2.7054577274e-102 3.90094472581e-102 2.37337370387e-102 1.56745453372e-102 1.75425667913e-102 1.80701512127e-102 2.07261410885e-102 2.27294985444e-102 1.704493901e-102 4.37606508231e-103 1.7318745326e-102 2.65824545395e-102 1.4013221395e-102 1.92619735172e-102 4.62100370845e-103 3.4408203307e-102 2.17363211131e-102 4.16377498023e-102 1.03118268175e-102 2.98180116004e-102 1.35660301208e-102 3.7487817073e-102 1.36187968228e-102 1.99833138739e-102 0.00768532083032 1.78686496928e-102 4.92446088337e-102 3.84583675854e-102 3.47988785289e-102 4.78175387748e-102 2.56568038138e-102 1.62004631414e-102 1.43934437437e-102 1.53392825144e-102 3.31600400113e-102 1.43429422055e-102 1.86753111499e-102
