 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
abused 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16421583703e-102 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 0.0131578207857 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 2.04639349786e-102 6.27952968173e-102
accessary 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 1.74898056914e-85 7.22811953059e-103 2.87979299247e-102 0.0216421583703 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 1.31578207857e-102 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 4.76194996075e-32 6.27952968173e-102
add 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16421583703e-102 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 0.0144840913289 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 1.31578207857e-102 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 2.04639349786e-102 6.27952968173e-102
adjunct 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 0.024851417731 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16575388309e-102 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 1.31578207857e-102 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 4.60814962865e-102 6.27952968173e-102
admiring 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16421583703e-102 2.00176288336e-102 1.73458702655e-102 0.0113802611253 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 1.31578207857e-102 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 2.04639349786e-102 6.27952968173e-102
advance 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.42062108851e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16421583703e-102 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 0.0131578207857 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 2.04639349786e-102 6.27952968173e-102
after 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83348130047e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.40749476475e-78 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16421583703e-102 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840915223e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 1.31578207857e-102 2.52122036662e-102 2.3924798278e-102 1.34239619178e-102 0.0103961554983 2.04639349786e-102 6.27952968173e-102
again 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 1.70979541152e-102 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 0.014205530001 8.83291232483e-103 2.4851417731e-102 2.3942364729e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86718639506e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16421583703e-102 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 1.0181834307e-102 1.31578207857e-102 2.52122036662e-102 0.023924798278 1.34239619173e-102 1.03961554983e-102 2.04639349786e-102 6.27952968173e-102
against 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.03860938155e-102 1.58337183991e-102 1.15662850183e-102 0.0341959082304 1.17079041855e-29 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465022e-102 2.86710348336e-102 3.00350243053e-102 2.77882642757e-102 7.22811953059e-103 2.87979299247e-102 3.17005784284e-84 2.00176288336e-102 1.73458702655e-102 1.13802611253e-102 1.44840913289e-102 1.02375761264e-102 7.92089928919e-103 8.11034753764e-69 1.31578207857e-102 2.52122036662e-102 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 2.04639355515e-102 6.27952968173e-102
age 2.27119276778e-102 2.56692350696e-102 9.51376654858e-103 8.56088115554e-103 8.02067330865e-103 2.23260548826e-61 1.58337183991e-102 1.15662850183e-102 9.31993488381e-52 2.79415756701e-102 1.91682572419e-102 2.33240580155e-102 1.4205530001e-102 8.83291232483e-103 2.4851417731e-102 2.39423647288e-102 1.350075378e-102 1.8877510286e-102 2.56436061691e-102 2.88375465105e-102 2.86710348336e-102 3.00350243053e-102 2.7740866714e-102 7.22811953059e-103 2.87979299247e-102 2.16425597298e-102 2.00176288336e-102 1.73458702657e-102 1.13802611253e-102 1.44840913289e-102 1.02486040562e-102 7.92089928919e-103 3.02689116436e-84 1.31578207857e-102 0.0252122036662 2.3924798278e-102 1.34239619173e-102 1.03961554983e-102 0.0204639349786 6.27952968173e-102
