 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
against 0.00755210262122 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 0.0090998907661 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.91969933137e-103 1.09388879542e-102
age 7.55210426204e-103 1.54958075199e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 0.00896649864327 4.35729442881e-103 0.0251348620974 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.14305306208e-103 7.50643356048e-103 5.41754046933e-103 8.37590483066e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 9.69828613814e-63
ages 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 0.0143929411657 9.099888789e-103 9.44588469844e-55 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.20862673799e-102 8.37830852055e-103 1.09388879542e-102
aggravate 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.98968099904e-102 0.00660481940446 1.19239802767e-102 1.36074090358e-102 1.09388879542e-102
air 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 0.00435729442881 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
all 7.56442013846e-06 1.54543585546e-102 1.41727675376e-102 0.0115389766588 8.54412882309e-103 0.0393474000295 4.35729442881e-103 4.38175822853e-99 1.02158182731e-64 1.85560159037e-74 1.1497546064e-32 9.11415038109e-103 7.58841554928e-103 5.41512659209e-103 8.31638869794e-103 4.68859662132e-42 0.0396236030988 1.99959559579e-33 1.28578437757e-69 0.0243200644164
alone 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 0.0125674310487 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
already 7.55210426204e-103 1.58850522421e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 0.0192916127016 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.38306499104e-103 1.09388879542e-102
although 7.55210426204e-103 1.54543585546e-102 1.41727675376e-102 0.0115389766588 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
am 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 0.0124402314389 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 0.0082838945963 1.9894760918e-102 0.00660481940446 1.19239802767e-102 9.02563980202e-18 1.09388879542e-102
