 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
above 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 0.0100306528528 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 0.000148004869437 7.81250003671e-103 0.0466373206507 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 5.92419267947e-73 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
absence 1.70718219378e-102 1.31437932859e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.83176489873e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 3.88370629509e-90 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654195e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 9.14391456368e-94 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.74415165949e-79 0.0134669680902 2.87192558675e-102 1.73799953889e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
acceptance 1.70718219378e-102 1.3139571067e-102 0.0104118198357 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547187e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
account 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.3565835856e-88 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 0.00781250003671 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
accusing 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 0.00884740088387 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078582e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
acquaintance 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187093821e-102 0.0174671432017 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
adieu 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 0.00781250003671 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
advantage 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 0.00732832387422 2.32477373581e-102 3.10187415233e-102
after 1.70718219378e-102 1.3139571067e-102 0.0104118198357 1.89385713053e-102 0.00884740088387 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547187e-102 1.27187078365e-102 1.74671432017e-102 6.82159607583e-44 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 1.88718548551e-53 0.0192265858382 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
again 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 0.0147200985266 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 0.00781250003671 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 0.0271070984864 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462046e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
against 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 8.47382700045e-15 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.85933621744e-89 0.0118122788481 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 0.0192265858382 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 0.00764108860934 2.32477373581e-102 3.10187415233e-102
age 1.70718219378e-102 0.0262779379708 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.88472355581e-102 1.01524311797e-102 1.49849552018e-102 3.38886803279e-06 1.24137833996e-102 1.27298205335e-82 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 0.0156250000734 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 2.7222759733e-42 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 3.77836091124e-102 3.47367449622e-34 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
aid 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609638309e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432129e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 0.018445983016 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.73794141369e-102 2.82104318133e-75 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
air 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.8260963756e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 0.0426566697686 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.32038524734e-14 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387424e-103 2.32477373581e-102 3.10187415233e-102
all 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.90057303572e-102 0.035389600857 3.83594243071e-41 1.01524311797e-102 1.49849552023e-102 6.33894371412e-35 1.24734220096e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187134355e-102 1.74671432017e-102 3.37109654163e-102 0.0123388889432 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 2.73296617376e-34 3.12937033876e-102 0.0264155088593 0.151021198701 4.26566697687e-102 1.31406033906e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.84785549505e-102 1.31564062518e-102 0.0196959407204 2.01221108908e-102 0.0134669680902 2.87192558675e-102 1.05222673247e-10 2.91196934039e-102 7.32832387422e-103 2.32477373581e-102 3.10187430326e-102
almost 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 0.00884740088387 3.82609637558e-102 1.01524311797e-102 4.81489018928e-65 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
aloft 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 1.47200985266e-102 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 7.81250003671e-103 2.33186603253e-102 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.31564062518e-102 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 0.0291071462043 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
alone 1.70718219378e-102 1.3139571067e-102 1.04118198357e-102 1.89385713053e-102 8.84740088387e-103 3.82609637558e-102 1.01524311797e-102 1.49849552018e-102 3.69786029655e-102 1.24137833996e-102 0.0294401971778 3.00576532216e-102 2.35097547185e-102 1.27187078365e-102 1.74671432017e-102 3.37109654163e-102 1.23388889432e-102 0.00781249997058 1.89851632105e-15 2.44273114988e-102 1.92265858382e-102 3.12937033876e-102 2.64155008623e-102 1.51708811462e-102 4.26566697687e-102 1.25753794946e-102 2.77226648512e-102 2.71070984864e-102 3.33378786547e-102 1.8445983016e-102 1.35470194749e-88 1.88419391665e-102 2.01221108908e-102 1.34669680902e-102 2.87192558675e-102 1.7379414101e-102 2.91071462043e-102 7.32832387422e-103 2.32477373581e-102 3.10187415233e-102
