 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
abhor 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 7.84904714935e-07 1.08090492181e-70 6.32080089492e-103 6.53676087716e-103 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 0.00900398021647 1.00753997119e-102 9.59706830767e-103 4.71825902263e-103 6.91102892575e-103 1.16681444363e-102 3.41094189007e-92 4.07842870039e-103
abundance 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 1.00865665776e-102 0.00632080088021 6.53676087716e-103 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 9.59706830767e-103 4.71825902263e-103 6.91102892575e-103 1.16681444398e-102 1.21039375107e-102 4.07842870039e-103
abuse 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 1.00865665776e-102 6.32080088021e-103 6.53676087716e-103 0.00432833482367 1.20977661713e-102 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 9.59706830767e-103 4.71825902263e-103 6.91102892575e-103 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
abuses 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 1.00865665776e-102 0.00632080088021 6.53676087717e-103 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 9.00436070692e-103 1.01242084466e-102 9.59706830767e-103 4.71825902263e-103 8.9791976044e-58 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
acceptable 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 0.00555803945028 1.8574887533e-102 1.00865665776e-102 6.32080088021e-103 6.53676087716e-103 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 9.59706830767e-103 4.71825902263e-103 6.91102892575e-103 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
account 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 1.00865665776e-102 0.00632080088021 6.53676087716e-103 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 9.59706830767e-103 4.71825902263e-103 7.11262811264e-103 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
accumulate 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 1.00865665776e-102 6.32080088021e-103 6.53676087716e-103 0.00432833482367 1.20977661713e-102 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 9.59706830767e-103 4.71825902263e-103 6.91102892575e-103 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
acquaintance 2.56443146729e-102 1.00293085298e-102 8.55091264749e-82 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 2.6319392328e-58 6.32080088021e-103 0.00653676087716 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 3.83512013925e-91 0.00471825902263 3.52752383181e-93 1.16814085661e-102 1.21039375107e-102 4.07842870039e-103
add 2.56443146729e-102 1.00293085298e-102 1.15600535004e-102 1.66522352655e-102 5.55804011654e-103 1.8574887533e-102 1.00865665776e-102 0.00639962370456 0.00645524494837 4.32833482367e-103 2.33651157348e-38 1.37058933544e-102 9.00436070681e-103 1.00753994096e-102 9.59706830767e-103 4.71825902263e-103 6.91102892575e-103 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
adders 2.56443146729e-102 1.00293085298e-102 1.15151431079e-102 1.66522352655e-102 5.55803945028e-103 1.8574887533e-102 1.11890673726e-59 6.32080088021e-103 6.53676087716e-103 4.32833482367e-103 1.20977661713e-102 1.37058933544e-102 9.00961557191e-103 1.00753994096e-102 9.59706830767e-103 0.00471825902263 5.63889965383e-94 1.16681444363e-102 1.21039375107e-102 4.07842870039e-103
