 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
abide 4.6872304531e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 0.00775810727129 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
able 4.51561826095e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758975e-102 3.20759309719e-102 1.84948121972e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 7.75810727129e-103 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 0.0155261113729 3.52311595912e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
absence 4.51561826095e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98601700236e-102 0.00880662324259 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 7.75810727129e-103 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
abundance 4.51561826095e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 0.0124922805263 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 7.75810727129e-103 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
abuse 4.68723134296e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 0.0124922805263 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 0.00775810727129 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
accents 4.51561826095e-102 1.78349803287e-89 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7871236962e-102 2.94169034155e-102 1.79725746557e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 4.86583304846e-49 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.9578749185e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 0.0224167300996 7.75810727129e-103 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.24151535537e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65191268701e-102 9.42186848147e-103 3.20999115689e-102
accident 4.68723071575e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 0.00775810727129 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
accidents 4.51561826095e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 0.00658108778964 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 7.75810727129e-103 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
accuse 4.51561826095e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 0.0192300043198 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 7.75810727129e-103 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
acquainted 4.51561826095e-102 2.03150398603e-102 1.23168293116e-102 1.10411953797e-102 6.58108778964e-103 1.24922805263e-102 2.07565209574e-102 1.7870750059e-102 2.94169034155e-102 1.79144054183e-102 1.92300043198e-102 1.92010377905e-102 1.98505959965e-102 8.80662324259e-103 1.73065758974e-102 3.20759309719e-102 1.83409737828e-102 1.72976541525e-102 2.33155876814e-102 1.30848243944e-102 1.97864193977e-102 2.95782301366e-102 9.95533593525e-103 3.21841227079e-102 1.75984832824e-102 2.21494967027e-102 2.24167300996e-102 0.00775810727129 1.42210762671e-102 1.04735277215e-102 2.11864971157e-102 3.2415151222e-102 2.09931878628e-102 1.55261113729e-102 3.13065368881e-102 2.38271219713e-102 3.10942655819e-102 2.65183275929e-102 9.42186848147e-103 3.20999115689e-102
