 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
above 6.0547571468e-48 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 0.048304167884 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854966e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 0.0073895571502 9.77354032949e-52 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
absence 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 0.0154030671763 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
acceptance 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 0.0117300103215 1.63324905697e-102 4.69081847548e-102 3.19065304792e-20 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
account 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 0.0073895571502 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
accusing 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 0.0114354326176 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
acquaintance 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 0.0114354326176 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
adieu 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 0.0073895571502 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
advantage 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 0.0093009766306 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
after 3.43082694883e-102 0.0199727373874 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 7.93298096415e-72 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.02876071561e-10 0.0117300103215 0.0163324905697 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83500837618e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.0340685473e-102 3.34797348689e-102 2.07510031208e-102 1.91161650797e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960345e-102 4.57719281748e-102
again 3.43082694883e-102 1.99727393735e-102 0.0116282003961 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 1.11347324148e-58 3.14242908912e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 0.0119325767953 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 0.0334797348689 2.07510031208e-102 1.918174108e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
against 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 5.28951747681e-70 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 0.0136632235263 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 0.0251066617246 1.16282003961e-102 7.27195461743e-22 4.57719281748e-102
age 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 2.12002013558e-102 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 0.0437291115751 1.79188041879e-102 0.0147791143004 2.51066617246e-102 1.16282003961e-102 2.59804960327e-102 4.57719281748e-102
aid 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 1.54030671763e-102 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 0.0212002013558 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 1.31134573476e-34 2.72401669313e-102 6.83161176315e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.0853706924e-102 1.9116121469e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.65687391274e-102 4.57719281748e-102
air 3.43082694883e-102 1.99727393735e-102 1.16282003961e-102 4.9315123507e-64 9.53813927606e-103 2.55968587901e-102 1.95598624481e-102 3.36559076346e-102 9.3009766306e-103 3.16266258263e-102 3.14242908911e-102 2.4152083942e-102 0.0212002013558 1.14354326176e-102 7.06832729995e-103 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 3.30259272815e-65 2.72401669313e-102 6.83190501176e-103 1.19325767953e-102 4.07865646072e-102 1.39058681084e-102 1.48340589074e-102 3.03406854729e-102 3.34797348689e-102 2.07510031208e-102 1.91161254205e-102 5.56073998404e-102 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 2.60853292009e-102 4.57719281748e-102
all 3.43082694883e-102 0.0998566952617 1.16282003961e-102 1.54030671763e-102 7.1809781297e-85 2.55968587901e-102 1.95603188524e-102 3.36559076346e-102 9.3009766306e-103 3.20251460295e-54 3.14242908911e-102 2.22268391868e-60 2.12002013558e-102 0.0228708652352 0.00707080767565 1.17300103215e-102 1.63324905697e-102 4.69081847548e-102 2.50315163035e-102 2.6327684952e-102 0.0272401669313 0.00690548447451 0.0354155472613 4.07865646072e-102 1.39058681084e-102 0.0449772901095 3.03406854729e-102 3.34797348689e-102 3.10568790704e-70 3.48155020056e-16 0.0556073998404 2.85110441125e-102 1.28576350823e-102 2.18645557876e-102 1.79188041879e-102 7.3895571502e-103 2.51066617246e-102 1.16282003961e-102 0.0256995501981 4.57719281748e-102
