 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
above 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 0.0281637088349 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075117e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
absence 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 0.0267321796868 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
absent 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 2.80796279036e-30 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 0.0528675792885 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 7.38014048034e-37 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
account 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 0.0551500035978 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
accuse 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 0.015329614774 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
achieve 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 0.142857142857 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 5.66145928567e-37 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
acquainted 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 0.0138888888889 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
act 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 0.0158282994168 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 3.98616381684e-97 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
actor 1.66666666667e-102 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 8.10519748528e-72 3.35907748395e-102 5.76852925786e-46 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 0.0528663279752 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721862036e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
admitted 0.0166666666667 1.66201201803e-102 2.57673266589e-102 9.99995871261e-102 3.43907466354e-102 4.93173684437e-102 1.58282994168e-102 2.81287002153e-102 2.51368462815e-102 7.69230791037e-102 2.77777777867e-102 4.64409029716e-102 3.5758537695e-102 6.26035569326e-102 7.69231070185e-102 3.69501118196e-102 2.84827154211e-102 4.54105484412e-102 6.25000000012e-102 1.38888888889e-102 3.70369868825e-102 5.23994194244e-102 4.82215808662e-102 3.33607566624e-102 6.91231252557e-102 2.67321796868e-102 1.53846790295e-102 4.14487412245e-102 4.75432037236e-102 3.68489398774e-102 5.55555555738e-102 3.55921089046e-102 3.35907748395e-102 4.33190246199e-102 5.28675792885e-102 7.78500817806e-103 1.24883130393e-101 2.69916907358e-102 3.80898909231e-102 1.58029852491e-102 4.02650269541e-102 2.56374339211e-102 2.81637088349e-102 3.4665557794e-102 7.10243579103e-102 8.33333332098e-102 4.00239879217e-102 3.3552930109e-102 1.5329614774e-102 5.51500035978e-102 1.4825641755e-102 6.66666580907e-102 1.56232991725e-102 3.33333573232e-102 3.44931786283e-102 1.75334075088e-102 1.42857142857e-101 5.88217056227e-102 6.9004613448e-102 4.7619047619e-102 4.13771107021e-102 4.99935188415e-101 7.69230758163e-102 5.28663279752e-102 3.38741301129e-102 7.69230769231e-102 1.42857142857e-101 8.93692570806e-102 5.55555947799e-102 1.38721863509e-102 2.85697933485e-102 1.42649896096e-102 2.12765317769e-102 4.9999976011e-102 1.66666666667e-102 1.99999999794e-101 5.93330667962e-102 3.3333332943e-101 3.28290978636e-102 9.16388861817e-102
