 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
abide 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 0.0114541273857 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
able 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 0.0202913575904 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
absence 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 0.0477191197267 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
abundance 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 1.41490195262e-77 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 0.0178554780298 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
abuse 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 0.0476205169849 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 0.0312499402858 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
accents 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 0.111111111121 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
accident 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 7.85008545844e-63 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 0.0185185185185 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 8.98458651122e-90 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
accidents 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 0.020833333544 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
accuse 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 0.0217391280391 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 1.85185185185e-102 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
acquainted 6.66666666667e-102 8.31676167738e-102 1.5314792274e-102 5.55555555556e-102 3.85529189688e-102 2.17391280391e-102 1.87491213246e-102 4.76205169849e-102 3.19493387028e-102 4.2107931417e-102 2.5e-102 4.54054610375e-102 4.56853310679e-102 7.69230768931e-102 4.16666666667e-102 3.44827586207e-102 7.20370405242e-102 3.12732460942e-102 1e-101 2.12765959644e-102 3.25813062224e-102 2.13466435231e-102 1.75438540178e-102 3.23808175794e-102 7.14285714286e-102 1.11111111121e-101 6.23958741995e-102 1.00002901776e-101 2.21728971324e-102 2.22030722214e-102 1.14541273857e-102 2.94117647064e-102 2.31294442257e-102 3.40440824182e-102 2.56194753375e-102 4.16666666664e-102 3.55842493534e-102 1.11111111111e-101 1e-101 2.52280202741e-102 3.74374240472e-102 3.91177357923e-102 2.45509650765e-102 3.39284790546e-102 8.44327439413e-102 3.12499402858e-102 0.0185185185185 8.35866248591e-102 2.18577180585e-102 8.54002587921e-102 4.55864894399e-102 4.77191197267e-102 1.78554780298e-102 7.69230623506e-102 4.76190476314e-102 4.67191351622e-102 1.70267933298e-102 5.88235294118e-102 1.16376153614e-102 5.28566403293e-102 1.60118430574e-102 1.7319761421e-102 8.26225187181e-102 3.59179584065e-102 9.46573399206e-102 1.99760023705e-101 3.8461109222e-102 3.88029224366e-102 4.76948859226e-102 4.77191197267e-102 1.62861261427e-102 2.02913575904e-102 2.0833333544e-102 2.49999617829e-102 5.0776894698e-102 1.59946291444e-101 8.33333333303e-102 6.08436129507e-102 6.57020969324e-102 9.09090440746e-102
